Customer_ID,cluster,pca1,pca2,recency_days,num_orders,total_amount,total_items,avg_order_value,unique_products
14806,2,-1.0498411111600914,-0.8246893401724373,75,2,303.43,423,151.715,17
14807,3,-0.9712704755865078,0.599523839075608,391,2,519.29,247,259.645,37
14808,0,2.0411569398518283,-0.30446314563539756,40,8,2741.17,2147,342.64625,176
14809,3,-1.337974660920426,1.5056254572674963,621,2,686.76,232,343.38,18
14810,0,1.6953789010216942,-1.1307229342983875,41,13,2537.02,1247,195.1553846153846,125
14811,1,-2.2339259509167384,0.19824568477073168,387,1,170.5,74,170.5,28
14812,3,-2.188034159572209,0.8999569870701896,599,1,185.8,136,185.8,36
14813,3,0.1947696853849233,0.46443788052070584,370,4,1090.87,474,272.7175,110
14814,1,-2.476021431931868,0.6666004854022345,581,1,160.46,96,160.46,28
14815,2,0.329924190871415,0.16275810610155783,37,2,778.5,744,389.25,53
14816,1,-3.014432177080533,0.02301692721951694,197,1,271.85,5,271.85,4
14817,0,2.077523360717065,0.725432825588657,200,7,3959.86,2462,565.6942857142857,142
14818,2,0.6255542544348166,-0.824798198685179,74,6,1170.41,546,195.06833333333336,87
14819,2,-0.6284662148718902,-1.3511614522981976,64,4,470.16,173,117.54,52
14820,2,0.6750680512120287,-1.4527652868578236,21,9,1274.76,724,141.64,51
14821,2,0.14666130091482416,-0.1684306445540566,367,7,1286.45,485,183.77857142857144,65
14822,1,-2.737944881867512,0.36579059803302755,485,1,157.70000000000002,94,157.70000000000002,9
14823,1,-1.2715851681908248,-1.0917304570992319,180,3,321.43,88,107.14333333333333,56
14824,0,2.106257108295176,-0.30804344942899264,10,10,4022.9100000000003,1954,402.29100000000005,84
14825,0,2.7102553400594767,-1.3496948345359907,4,24,4925.08,2848,205.21166666666667,187
14826,3,-2.0749159228801655,0.7308211455405528,582,2,385.2,152,192.6,10
14828,0,2.915327567598125,0.7749244834569323,197,13,8989.86,8830,691.5276923076924,71
14829,2,1.178526788639589,-0.7232510667741749,29,7,1692.84,1147,241.8342857142857,77
14830,2,-1.2703936470349884,-0.48695771424680984,53,1,197.13,169,197.13,39
14831,3,0.13931896670094887,2.1940830910967524,680,3,1676.57,885,558.8566666666667,67
14833,1,-3.395200738334417,-0.18427612973790083,499,1,94.8,58,94.8,7
14834,2,1.202943448631126,-0.4840126276186128,18,7,2206.16,872,315.1657142857143,55
14835,1,-2.759703738354695,0.27595421779455753,529,2,297.0,180,148.5,1
14836,1,-2.9493566443085077,-2.8730327613797675,10,3,102.44999999999999,45,34.15,5
14837,0,2.2585557016437137,-0.06639600485070078,90,9,3460.32,3030,384.48,171
14838,3,-0.35835612866786537,1.1578601882268627,423,2,773.6700000000001,362,386.83500000000004,69
14839,3,0.005245556000621456,0.8256351850719038,418,3,915.28,927,305.0933333333333,61
14840,3,-1.3972855293222413,-0.15499755900710677,268,2,362.71,179,181.355,20
14841,0,3.057226168486457,0.009886769934293767,53,14,7163.0,4164,511.64285714285717,196
14842,0,1.7616521926374968,0.68899113144989,44,4,2824.69,1166,706.1725,128
14843,1,-2.326525609703563,0.5789592365327336,437,1,211.79999999999998,132,211.79999999999998,9
14844,0,2.859115053703325,0.39356996625386576,64,10,6344.43,4169,634.443,158
14845,1,-2.926567786626934,0.6865968681118929,600,1,150.0,600,150.0,1
14846,3,-1.516499670053349,1.3755571395515531,427,1,437.4,193,437.4,12
14847,2,0.4937643597079783,0.4978992864840877,149,3,1348.95,533,449.65000000000003,56
14848,3,-1.6951117013758614,0.9545566566425663,405,1,310.56,260,310.56,11
14849,0,4.246030421229438,-0.6924396110087165,22,40,15763.45,12026,394.08625,279
14850,2,1.0701417500038484,0.12239259941954711,312,7,1794.01,1408,256.28714285714284,129
14851,2,0.19971892813774034,-0.37398518692868377,23,3,829.4100000000001,631,276.47,38
14852,0,2.862048828790757,-0.517460076790971,58,18,6147.18,4371,341.51,152
14853,2,0.26500929302630777,-0.5715637268217841,24,5,1376.87,345,275.37399999999997,26
14854,0,2.4536356219376696,-0.14670376614391617,78,11,4322.86,2999,392.9872727272727,170
14855,0,2.7660101829788606,1.0803592330480551,119,7,6520.3,3510,931.4714285714286,168
14856,2,0.7757768585405675,0.1828018107039547,36,3,1311.3799999999999,714,437.1266666666666,65
14857,0,2.2208392486801687,0.255145727183316,60,7,3651.851,2081,521.693,170
14858,1,-2.558914087714905,0.5816667147964558,506,1,180.75,105,180.75,11
14859,2,0.9846955200047784,-0.2995165965257133,13,5,1705.64,888,341.12800000000004,51
14860,1,-1.666360257921896,-0.7471330392846826,19,1,170.32,232,170.32,11
14861,2,0.8910109352833443,-1.4088653236347775,52,10,1380.73,1076,138.073,62
14862,2,0.37782927374815434,0.21793137357090855,26,2,841.1999999999999,772,420.59999999999997,47
14863,2,-1.4981487449928026,-0.2588360883273191,29,1,266.76,132,266.76,11
14865,1,-2.2377919668919737,-2.921668288989258,7,4,129.72,300,32.43,4
14866,0,3.318897194646742,0.32537725726114025,11,18,14838.02,7349,824.3344444444444,38
14867,0,1.3291488002576055,-0.9053568492236203,186,16,2952.06,996,184.50375,67
14868,0,2.3529253273663318,-0.5328154942847357,3,12,4184.01,2230,348.6675,132
14869,0,2.122777221985105,0.052678658369013344,9,6,2804.24,2138,467.3733333333333,187
14870,2,0.4380185252724847,0.15432840417582327,262,6,1838.95,483,306.4916666666667,43
14871,2,0.8509162035200775,-1.5216570366060078,3,9,1258.97,454,139.88555555555556,123
14872,3,-0.4895191249826163,0.8465113979415841,484,3,816.6,662,272.2,34
14873,2,-0.1512222927666777,0.6789599021488695,210,2,854.13,311,427.065,48
14874,1,-3.0372016752248583,0.18268031146743569,535,1,116.18,148,116.18,6
14875,0,1.5921961533475535,0.8746864499518302,108,4,2862.4,1332,715.6,88
14876,1,-2.2349075797557427,0.12945995424195508,521,2,256.7,162,128.35,12
14877,3,-1.1144259211025134,0.47147632455411426,418,2,437.0,171,218.5,57
14878,0,2.445827862096595,-1.5977735192667881,13,25,4105.24,2432,164.2096,159
14879,3,-2.4963582084019325,1.1057075616247782,685,1,185.06,104,185.06,27
14880,2,-0.11410895509298122,-0.4310936381137646,77,3,706.19,373,235.39666666666668,45
14881,2,-1.1010881916172102,-0.27413071508029235,20,1,255.4,316,255.4,17
14882,0,1.6173223718650935,-0.8978819562023328,27,14,3628.15,1640,259.1535714285714,32
14883,2,0.19756653647147018,-1.1807514213261232,19,5,761.59,790,152.318,39
14884,1,-3.3345182141878116,0.5492267853136544,669,1,120.6,72,120.6,8
14885,2,0.6466086091524021,0.6704584146154261,132,3,1598.12,1308,532.7066666666666,24
14886,3,-1.3404755101861914,0.7068392317869943,253,1,364.8,160,364.8,18
14887,1,-3.3400480214327892,-1.6115098968881736,79,1,72.0,100,72.0,1
14888,3,-1.186055938674939,0.6063870664605275,207,1,369.2,184,369.2,20
14889,1,-2.6257722738023674,-0.19735885499632616,336,1,135.9,90,135.9,10
14890,2,-0.008867400447842198,0.23802303115637047,254,3,817.25,636,272.4166666666667,55
14891,2,0.4394931079333538,-0.10232102643170925,148,4,1106.73,788,276.6825,55
14892,3,-2.7651998012863355,1.189822368106881,691,1,202.35000000000002,79,202.35000000000002,13
14893,2,1.3371121918654358,0.4972768884685388,10,3,1809.6100000000001,1047,603.2033333333334,98
14894,2,0.5796189887237282,0.4367793807935878,85,3,1492.81,603,497.6033333333333,39
14895,0,4.7637502549616375,-0.13741127628678518,8,38,25119.54,10714,661.0405263157895,441
14896,0,1.3263630581809178,-0.19789594977350652,205,8,2092.42,1117,261.5525,150
14897,0,1.7808084680104068,-0.28804659218398226,8,8,3140.54,1162,392.5675,94
14898,0,2.3087943758590606,-0.8909714445148751,23,14,3507.81,2247,250.55785714285713,185
14899,3,0.6166838139818104,2.6690258254922736,395,1,1384.88,586,1384.88,126
14900,1,-5.478372007912977,-2.2131110346729685,522,1,13.919999999999998,48,13.919999999999998,1
14901,0,1.5313093662925836,-1.2202888367405458,11,12,2289.65,1053,190.80416666666667,103
14902,2,0.5162070971086794,-0.10869455687450223,26,3,1035.6200000000001,716,345.2066666666667,51
14903,0,2.0734209576195015,0.3335870390681235,21,5,2810.63,1536,562.126,227
14904,0,1.6286385144827278,0.021219016974907887,2,4,1640.64,2549,410.16,127
14905,2,0.8913779280675106,-0.4207645734138221,158,8,1971.39,1009,246.42375,45
14906,1,-5.143333674722655,-0.9006375781924417,445,1,68.44,1,68.44,1
14907,0,2.80082115351431,-0.5123911906456374,3,16,6165.79,2817,385.361875,153
14908,2,-1.1949001380178286,-0.625484573597701,74,2,381.9,182,190.95,14
14909,3,0.3095848970104596,1.3453461610772273,437,3,1404.68,888,468.2266666666667,61
14910,2,-0.7573507219709458,-1.5993737334271139,3,4,434.35,238,108.5875,25
14911,0,8.300417401181296,-0.7977409021795114,1,385,275862.69,146354,716.5264675324676,2550
14912,2,1.235183538274408,-0.40003225885511895,17,6,1889.25,1819,314.875,44
14913,0,2.5595549256668666,0.15415680589635958,36,8,4073.13,3955,509.14125,176
14915,2,0.9395792799803679,-1.1675169620879189,91,11,1811.25,707,164.6590909090909,65
14916,0,1.9626308984281344,-0.10941769220615696,71,8,3042.95,2415,380.36875,113
14917,3,-0.31962317082060543,2.0668846809552344,597,2,1123.75,891,561.875,29
14918,0,2.333246569321451,0.5749623077997309,116,9,5955.81,2551,661.7566666666667,79
14919,3,-1.934149208419123,1.4395030053184426,539,1,359.35,129,359.35,13
14920,2,0.8709589218273289,0.900506629616825,213,3,1607.17,886,535.7233333333334,90
14921,2,0.9760783258263906,0.7436201676647013,30,2,1316.07,953,658.035,78
14922,3,-0.3547321240531354,1.1702142221371974,394,2,843.74,376,421.87,49
14923,2,0.13431570400758247,1.027870679398869,51,1,749.1,418,749.1,44
14924,2,-0.3277177577264276,0.3078147482008903,246,3,931.01,312,310.33666666666664,30
14926,1,-2.2149411399097376,0.10606951841002259,382,2,359.4,204,179.7,2
14927,3,-1.5807261011873088,0.9212693904468997,397,1,308.2,196,308.2,20
14928,3,-2.0496627748921483,1.2084946379518755,628,1,223.91000000000003,268,223.91000000000003,21
14929,2,0.10710152053734148,0.1959306740057091,32,2,836.69,487,418.345,34
14930,0,2.540719662875151,1.0151180230290942,109,6,5246.63,2199,874.4383333333334,213
14931,2,0.32802935173094033,-0.7086240078423562,5,5,1257.68,417,251.536,30
14932,3,-0.37041368349901155,1.2971282036706084,366,2,1029.66,337,514.83,29
14933,3,-1.6333850573050783,0.7221849035569736,444,3,885.0,300,295.0,1
14934,0,2.0240842606893144,0.7425530277014798,82,5,3503.5,2100,700.7,115
14935,3,0.8954841068982519,2.152272923369374,297,2,2441.83,1835,1220.915,24
14936,0,3.7616536457410747,0.8194522724198477,34,12,12410.81,6274,1034.2341666666666,267
14937,2,0.5588932177426414,0.43728345549138103,57,3,1621.88,484,540.6266666666667,33
14938,3,0.7615636099931934,2.8149764597468168,562,2,2322.43,1369,1161.215,71
14940,3,-0.901375182545817,0.7187128734444971,418,2,531.49,384,265.745,32
14941,1,-2.885519139094425,0.7621616169340102,579,1,182.1,80,182.1,7
14942,3,-1.0083791961720387,0.07155128488223636,402,4,746.56,354,186.64,12
14943,1,-3.700507375629818,0.3756162769377788,663,1,107.62,46,107.62,5
14944,0,3.3774394353890766,-0.07122258090236196,30,18,9784.67,4864,543.5927777777778,184
14945,1,-2.3099022773950937,0.3481897191905883,414,1,179.4,156,179.4,11
14946,1,-3.202429729318501,-1.4848492871961485,14,1,100.9,22,100.9,3
14947,2,0.2399595353747093,-0.9775339461221826,72,6,1049.79,416,174.965,47
14948,2,0.5616572875833349,-1.0256475394589417,23,6,1101.97,673,183.66166666666666,56
14949,3,-1.4164574867089836,-0.16884443032501145,469,4,515.0,250,128.75,16
14950,2,-1.0277727109864185,0.0901266407981508,19,1,371.2,136,371.2,19
14951,2,-0.9750060015969984,0.10551410111213154,79,1,311.69,311,311.69,20
14952,0,4.008818620742784,-0.21408804450080654,60,32,16928.55,6913,529.0171875,240
14953,2,1.0841267965346593,-0.486375785949739,25,4,1013.77,1028,253.4425,202
14954,2,-0.11367047947980301,-0.43500415937944614,12,2,503.44,219,251.72,111
14955,3,-2.73308128088972,1.0841871464763515,733,1,163.77,74,163.77,30
14957,1,-1.5099259092022737,-0.3110041077143185,253,2,333.29,105,166.645,27
14958,2,-0.06710824418977021,-0.9027036258445001,147,6,957.9399999999999,249,159.65666666666667,52
14959,2,-0.10048301150687498,-0.8719495010310163,64,4,695.42,494,173.855,37
14960,1,-1.3113161698890898,-1.3795631503003425,8,2,221.27,221,110.635,23
14961,0,4.1821427139817855,0.23381151787820229,11,21,16002.2,8331,762.0095238095239,328
14962,1,-1.6756632880437883,-1.1124334360081596,271,4,366.91,123,91.7275,14
14963,0,2.424548507726924,-0.8009766076900158,10,12,3164.48,2317,263.70666666666665,304
14964,1,-1.9341420564776213,0.05130838896163987,247,1,206.21,143,206.21,13
14965,2,-0.046377487211990205,0.002480231751842549,96,2,599.0,365,299.5,80
14966,2,1.0193918528805905,-0.9893013927229175,15,6,1115.8400000000001,1098,185.97333333333336,125
14967,2,0.664123292389647,-0.3294640051804282,50,6,1982.6100000000001,652,330.435,22
14968,2,-0.18694627353638077,-0.38052749700497274,30,2,504.99,258,252.495,83
14969,3,-0.9049595824460283,2.990534723205134,704,1,906.23,665,906.23,13
14970,0,1.8451215801375256,-0.4369986673600521,68,13,4579.35,942,352.2576923076923,71
14971,2,0.8940677014017391,0.014531375607690102,35,3,1116.57,644,372.19,144
14972,1,-2.402189725759755,-1.6140068650039656,128,2,145.07,40,72.535,20
14973,2,0.18848262287780002,0.3225719019999846,107,3,1314.45,369,438.15000000000003,29
14974,1,-2.3885584042159134,-1.216536154244925,37,1,114.39,44,114.39,17
14975,2,-0.48099104809820864,-0.3695197202159272,57,2,472.39,507,236.195,25
14976,2,-0.14804964951411995,-1.580311003164996,57,7,790.86,234,112.98,47
14977,1,-5.121705179822035,-0.8281145786673441,726,1,31.929999999999996,17,31.929999999999996,4
14978,0,1.769678358661238,-0.4511657747630694,72,10,3142.14,740,314.214,175
14979,3,-1.4940914202428393,2.2386226505389586,735,1,439.46,213,439.46,42
14980,1,-2.861326432023752,1.0025653664596048,737,1,150.68,79,150.68,24
14981,3,-1.2499087996004954,-0.1672705375900561,246,2,372.92,241,186.46,20
14982,3,-1.9506143845343118,1.0952551265010513,572,1,237.78,125,237.78,39
14983,3,-2.5194394426451145,1.0996702221040198,689,1,183.20000000000002,90,183.20000000000002,30
14984,2,0.047710941466909455,-1.3083658326229584,19,6,905.65,254,150.94166666666666,48
14985,2,-0.8715767512132256,-0.5137756919500603,198,2,296.75,260,148.375,78
14986,3,-0.478832606536354,0.6916633793527294,376,2,566.9,342,283.45,87
14987,2,-0.17295564645806352,-1.2694765828905312,16,8,1387.4499999999998,543,173.43124999999998,4
14988,0,1.3938179336865884,0.010049481172379792,212,7,2066.6,1276,295.2285714285714,171
14989,3,-1.900881131110336,1.74713323461956,662,1,342.4,200,342.4,18
14990,3,-1.878032879392946,0.5772605328712754,612,2,305.42,130,152.71,41
14991,3,-1.6024632111645216,1.0322600777912623,430,1,314.67,191,314.67,21
14992,3,-1.9439171014940038,0.612999991786127,442,1,210.5,145,210.5,27
14993,1,-4.485792714026678,-1.104516395063156,564,1,36.13,21,36.13,9
14994,2,0.39634174785479087,0.06894615371025127,382,5,960.63,577,192.126,233
14995,2,-1.2661030072087969,-1.2631220205838718,39,2,233.23000000000002,103,116.61500000000001,53
14996,3,-1.1053559871001726,0.14021627264836994,481,3,442.28999999999996,404,147.42999999999998,37
14997,2,0.3361519533836234,-0.7420287326728738,46,4,776.5999999999999,1408,194.14999999999998,36
14998,2,0.12109081862882402,-0.467678185641083,170,4,770.73,367,192.6825,111
14999,1,-3.069697156814215,0.4361693558712756,593,1,129.48000000000002,88,129.48000000000002,9
15000,2,-0.21779194384398337,0.5295514559427494,48,1,490.52,218,490.52,76
15001,1,-1.9175877925437046,-0.33853903469018476,394,2,230.85999999999999,81,115.42999999999999,44
15002,0,2.5184197064126015,0.3626302569141474,116,9,4817.28,2518,535.2533333333333,220
15003,3,0.3571895932181769,0.16111043626778856,473,6,1060.7,547,176.78333333333333,253
15004,2,0.9768521144462984,1.8955509368993306,147,1,1246.32,630,1246.32,154
15005,0,4.353939275494642,-1.3585001585297394,16,57,14106.2,8856,247.47719298245616,591
15006,2,0.5710146109032928,0.25657652287484667,51,2,825.14,416,412.57,165
15007,1,-2.2836651011957882,-0.525853423952046,159,1,156.91,69,156.91,12
15008,3,-1.4205878778144865,0.49903092492037743,480,2,360.0,1500,180.0,6
15009,2,1.0337913314137526,0.08769896879642738,12,3,1261.78,642,420.5933333333333,148
15010,2,-1.0869628745994195,-0.0484625253981343,36,1,308.94,184,308.94,20
15011,3,-1.3708125012492427,0.3635018335042307,396,2,416.6,289,208.3,17
15012,2,0.6117784346888014,-0.23408841610406114,54,3,860.62,479,286.87333333333333,165
15013,0,0.9337030472652459,-0.0001031619681555407,488,10,1641.3,1747,164.13,177
15014,2,-1.272171617088005,-1.1245626316090485,43,2,260.17,151,130.085,29
15015,0,1.146904971522771,0.04538653225837681,501,13,2365.02,1593,181.92461538461538,158
15016,2,-0.23766597663784328,-1.020152573886214,173,5,630.3,247,126.05999999999999,93
15017,1,-2.143255137494506,-1.0997771034014625,34,1,125.58,63,125.58,20
15018,2,-0.5028335212464885,-0.7385014219396868,39,3,607.46,210,202.48666666666668,30
15019,3,-1.1801979425490243,0.42348418529099907,267,1,266.0,159,266.0,64
15020,3,-1.9633480130219556,0.39223759742409486,379,1,203.42,112,203.42,27
15021,0,2.1735231343478767,-0.9765890682077791,9,12,2783.83,1217,231.98583333333332,355
15022,2,0.8822690678413043,-0.7007685289540133,12,5,1186.09,656,237.218,115
15023,0,3.9511732674282625,-0.0360206180026488,3,20,12170.68,5052,608.534,486
15024,0,2.412241858815102,-0.9603274583414289,10,16,4075.51,2201,254.719375,168
15025,2,0.7507826137132587,0.4410144209074004,33,2,1013.09,515,506.545,132
15026,2,0.6859548122074822,-0.6397355119468014,80,5,1061.61,673,212.32199999999997,109
15027,0,1.934249728538291,-0.48958275282895036,31,10,3195.6,2782,319.56,69
15028,2,0.7277469588845423,-0.9993603337842982,8,6,1157.71,796,192.95166666666668,65
15029,3,-1.9339080595639553,1.7018047821196642,620,1,365.1,234,365.1,10
15030,2,0.8759534331007127,-0.6484771178733985,72,8,1979.91,1225,247.48875,25
15031,0,2.2335297008938424,-1.070717919010579,4,14,3156.58,1615,225.47,237
15032,0,2.3914453856901385,1.536245490372728,256,8,8500.65,5059,1062.58125,39
15033,0,2.1782269759595914,-0.7864653755868614,5,10,2586.67,1695,258.66700000000003,315
15034,0,3.5398618126778154,0.09841709404568053,16,14,8313.4,4788,593.8142857142857,416
15035,2,-1.1454434548055248,-0.10302763581641222,90,1,252.73000000000002,245,252.73000000000002,26
15036,2,-0.18092476174459773,-0.8904317488962862,72,3,465.55,327,155.18333333333334,107
15037,3,-1.0653781655727261,0.2920774491227722,376,2,402.51,301,201.255,40
15038,2,0.9473294990036304,-1.3202220547688837,59,9,1309.86,441,145.54,190
15039,0,5.43343560477923,-0.9302092187103655,10,93,39656.43,18083,426.41322580645163,562
15040,1,-6.976216575307835,-2.957530792333419,542,1,7.49,1,7.49,1
15041,2,-0.8469165730040875,-0.6094139876284596,170,2,294.02,197,147.01,98
15042,1,-1.5846973681357939,-0.4936245094413864,199,2,315.45,238,157.725,9
15043,2,1.2166961883123402,-0.07973607098331961,31,6,2523.4,999,420.56666666666666,39
15044,0,4.078110239905973,-0.5125108251233851,19,35,16204.33,5279,462.98085714285713,344
15045,2,-1.0046457329721974,0.27362474482423793,152,2,735.66,114,367.83,11
15046,0,3.3350453232543695,-0.8561309502705485,9,25,7812.389999999999,4701,312.49559999999997,248
15047,3,-1.2416146851202066,0.7087949818825803,270,1,343.62,222,343.62,22
15048,2,-0.3472220766946926,-1.2939609023629526,65,4,482.75,227,120.6875,86
15049,1,-3.100032339474414,-0.5305405272656478,274,1,121.17000000000002,63,121.17000000000002,3
15050,0,2.324007953359441,0.8001708079209736,25,5,4193.79,2628,838.758,116
15051,0,2.5578914666879387,-0.09835191677810909,23,9,3935.16,3053,437.24,226
15052,1,-1.928804499130229,0.2789137491822761,319,1,215.78,82,215.78,27
15053,2,0.31572719362805357,-0.5821522085233486,5,3,697.79,986,232.59666666666666,49
15054,2,-0.5753507690687881,-1.0020238232463161,12,2,302.1,198,151.05,105
15055,3,-0.8303326559383326,0.3674958857341943,475,3,560.07,230,186.69000000000003,77
15056,1,-3.0944759392775314,0.2610697371258798,520,1,133.45,81,133.45,6
15057,0,1.3450779721072508,1.1441019123427785,275,5,3255.96,1394,651.192,62
15058,0,2.2719479250843273,-1.124459929991944,25,16,3410.03,1660,213.126875,232
15059,0,2.37443033281199,-1.2936937349554127,41,19,3523.57,1617,185.45105263157896,308
15060,2,-0.6137658265232748,-1.9482542686369038,8,4,303.09,263,75.7725,81
15061,0,5.879378538383645,-0.5093598168760329,4,117,77746.44,66125,664.4994871794872,125
15062,0,1.7007047118104766,-0.3055957710189846,71,8,2585.62,1872,323.2025,98
15063,1,-2.0087115460825684,0.5352575986519514,213,1,370.79999999999995,56,370.79999999999995,5
15064,3,0.2858841484917573,0.7466444083341193,410,4,1254.41,810,313.6025,75
15065,0,2.033779831729186,0.5534635460350139,38,5,3326.86,1446,665.3720000000001,156
15066,2,0.16997848446189565,1.211279840411067,53,1,893.59,317,893.59,42
15067,0,2.2585512214647756,0.8536272307633448,78,5,3877.88,2163,775.576,170
15068,2,1.0638956465368103,-0.2802880909164115,46,4,1176.85,835,294.2125,178
15069,2,0.5001979007739394,1.8259316931670382,179,1,1109.53,520,1109.53,70
15070,3,-0.5782482702714784,0.5469937031000479,373,3,843.25,375,281.0833333333333,26
15071,2,0.43232461887116364,0.01254928229868218,94,4,1455.56,416,363.89,41
15072,1,-2.296111413863413,0.5772611791236775,479,1,187.51999999999998,164,187.51999999999998,13
15073,0,1.8142079582349158,-0.3986501368037045,10,8,2788.02,1410,348.5025,115
15074,2,0.9362479677125471,0.5847467256603763,105,3,1566.33,1063,522.11,63
15075,2,-0.025620073198099957,1.1284093235133466,78,1,773.03,447,773.03,27
15076,2,0.7381447324957572,0.6709403096471158,173,3,1447.74,866,482.58,68
15077,3,0.26813682804717015,2.6120418682021995,495,2,2428.08,528,1214.04,28
15078,0,3.9815906513948587,-0.9975529109156313,7,51,17761.88,8990,348.27215686274513,118
15079,0,1.7037117763314942,0.05305543272142104,213,10,3440.95,1376,344.09499999999997,119
15080,3,-0.9965088873480779,0.7589717900072942,428,2,546.25,287,273.125,31
15081,2,1.1971605535334993,-1.3795657264491272,22,12,1965.72,806,163.81,75
15082,1,-3.7889019872027694,0.23611312362523595,669,1,93.35000000000001,43,93.35000000000001,6
15083,1,-3.343031733832145,-0.9415412446626813,257,1,88.2,38,88.2,5
15084,3,-0.23687910541197302,1.2966978672092209,380,2,965.2,600,482.6,31
15085,3,-2.2660038790016843,1.9229231730823195,730,1,347.54,169,347.54,9
15086,1,-2.6534645296115547,0.038684603206999076,565,2,218.53,95,109.265,10
15087,3,-1.2409079479873182,0.6503192993733654,282,1,306.94,470,306.94,15
15088,2,0.5215901806933586,0.5322367734228336,21,2,1160.07,460,580.035,53
15089,0,1.7547577626012614,-0.1377317327742774,10,6,2420.84,1359,403.47333333333336,139
15090,3,-1.2172131393315782,0.9225964507224148,308,1,381.32,208,381.32,23
15091,2,0.425812364636285,0.00582711316255781,68,3,1046.6100000000001,582,348.87000000000006,55
15092,2,-0.43583520738421117,0.013885095109543057,215,3,776.46,230,258.82,39
15093,0,3.788740782382398,-0.009965401884504262,18,23,14326.11,11657,622.8743478260869,104
15094,1,-3.9398248904245667,-1.3698267747710602,463,2,83.0,28,41.5,4
15095,0,1.8403694931200334,-0.3188312122166133,104,10,3141.64,2233,314.164,90
15096,1,-1.7050520692038598,-0.44114792505083295,43,1,219.39000000000001,120,219.39000000000001,11
15097,2,-0.13597997235113166,-0.8364551639344395,4,3,587.0500000000001,298,195.68333333333337,59
15098,1,-2.5112658208610106,0.18810434628066913,182,1,297.0,60,297.0,1
15099,2,-0.6822958070055336,0.42992461237997837,84,1,410.48,343,410.48,23
15100,1,-1.7169439230973045,-0.3515720933210242,334,3,441.9,110,147.29999999999998,11
15101,2,0.7932212978427142,-0.7423196530582994,9,6,1477.94,676,246.32333333333335,52
15102,3,-1.1378079097233884,1.057710631436064,531,2,554.67,339,277.335,26
15103,2,-0.14534166731028425,-0.01863775903818229,31,2,703.36,329,351.68,35
15104,2,0.35383618099243097,0.8935588087758154,197,2,1027.44,637,513.72,66
15105,0,1.9968848396699328,-0.41877917862645647,18,9,3094.91,1747,343.87888888888887,129
15106,2,1.1202623860946412,-0.4578265373821912,18,5,1422.52,1181,284.504,90
15107,2,-0.36622946371186815,-1.0562024098317235,311,9,940.35,356,104.48333333333333,32
15108,2,0.3998496346791593,0.031514620539848014,142,4,1300.25,499,325.0625,50
15109,2,-0.19641641089892592,0.36620350084598113,246,3,983.1,258,327.7,46
15110,2,0.285774770072572,-0.7369318015091147,24,6,1505.8500000000001,337,250.97500000000002,23
15111,0,1.692556475468592,0.2923465509228846,29,5,2730.87,1164,546.174,109
15112,1,-2.8517549272454845,0.9955516917932952,611,1,209.4,72,209.4,7
15113,0,2.0701891825588667,1.2979166185497497,10,3,3609.33,2386,1203.11,77
15114,0,2.3407715556433355,-0.6601722097851975,30,12,3400.12,3532,283.3433333333333,151
15115,2,-0.4450035855021711,-0.376944165068302,18,2,531.85,245,265.925,35
15116,2,0.5859178422166731,-0.24974170471042345,18,4,1352.75,648,338.1875,37
15117,0,1.8738714812080313,-0.4734765263019383,15,8,2485.9700000000003,3093,310.74625000000003,89
15118,1,-1.5954810092657956,0.021354581109347744,134,1,244.8,1440,244.8,1
15119,1,-1.855174566845008,0.30475636871187445,246,1,266.4,88,266.4,14
15120,2,-0.938856002222783,0.40621602281539554,134,1,358.82,296,358.82,21
15121,2,-0.7534076230202729,-0.47200401882534965,50,2,457.72,199,228.86,28
15122,0,2.2805408950240365,-0.02961576978131244,114,11,4497.47,2045,408.8609090909091,155
15123,0,2.50912674833198,0.8701959915321184,7,5,4656.17,2524,931.234,149
15124,2,-0.483737129698012,-1.4647383771870612,23,4,450.82,462,112.705,30
15125,0,3.9231552689727023,0.09673020770956335,25,24,16585.67,8385,691.0695833333333,150
15126,3,-1.3972448344433093,0.8301581505637506,537,2,449.49,273,224.745,25
15127,2,-0.1660164073934136,0.10144129301358286,66,2,711.5,464,355.75,27
15128,2,1.3238443621850116,-0.08095708314896315,60,5,1783.68,1583,356.736,87
15129,0,2.6381506548099547,-0.785944249580184,50,21,6146.18,3834,292.6752380952381,86
15130,3,-1.1698297136009757,0.3897473420001709,170,1,330.11,197,330.11,22
15131,1,-3.249954023616624,-0.6219602555972393,395,1,80.28,88,80.28,7
15132,2,0.43108364324643705,-0.9127851098609143,18,5,977.9300000000001,679,195.586,49
15133,2,0.8493394350089393,0.07420258050324323,128,5,1806.9,960,361.38,45
15134,2,0.9579578806293491,-1.3560816726848957,15,10,1596.29,1057,159.629,47
15135,1,-1.7861902507783463,-0.4650700085671218,239,2,305.68,84,152.84,17
15136,2,0.8114688907063649,0.0765659444050022,3,3,1286.7,776,428.90000000000003,61
15137,3,-0.535070495097568,1.50188192362971,521,2,823.4,596,411.7,34
15138,3,-0.8992789966091209,1.4833701614770947,394,1,502.52,300,502.52,31
15139,1,-2.020324709433912,-1.0035934465896774,240,2,178.96,208,89.48,13
15140,0,1.950268652722481,-0.10224488261405025,52,8,3243.69,2010,405.46125,103
15141,3,0.22941608259478644,0.20103051785132134,458,7,1388.47,1197,198.35285714285715,44
